Suburb,Offence Level 1,Offence Level 2,Month,offence_count,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,avg_lag_3,std_lag_3,holiday_days,month
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-03-01,5,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,2.0,3.0,3.0,0.0,4,3
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,4,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,2.0,3.6666666666666665,1.1547005383792515,2,4
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,2,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,1.0,0,5
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-06-01,5,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.6666666666666665,1.5275252316519468,1,6
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,2,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.6666666666666665,1.5275252316519468,0,7
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-08-01,2,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,1.7320508075688772,0,8
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-09-01,2,2.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,1.7320508075688772,0,9
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-10-01,4,2.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,0.0,1,10
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-11-01,4,4.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,2.6666666666666665,1.1547005383792515,0,11
GLENELG NORTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-12-01,6,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.3333333333333335,1.1547005383792515,2,12
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-10-01,1,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,3.0,1.7320508075688772,1,10
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-02-01,2,1.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,5.0,2.0,2.6666666666666665,2.081665999466133,0,2
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-03-01,1,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,5.0,2.6666666666666665,2.0816659994661326,4,3
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-04-01,3,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,1.3333333333333333,0.5773502691896257,2,4
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-05-01,2,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0,5
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-06-01,1,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,1,6
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-07-01,1,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,0,7
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-09-01,2,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.3333333333333333,0.5773502691896257,0,9
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-10-01,1,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.3333333333333333,0.5773502691896257,1,10
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-12-01,4,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.3333333333333333,0.5773502691896257,2,12
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-04-01,7,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.6666666666666667,0.5773502691896257,2,4
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-05-01,3,7.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,1.0,3.3333333333333335,3.2145502536643185,0,5
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-06-01,1,3.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,2.0,3.6666666666666665,3.0550504633038935,1,6
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-10-01,1,1.0,3.0,7.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,3.6666666666666665,3.0550504633038935,1,10
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-07-01,3,5.0,6.0,2.0,3.0,7.0,7.0,3.0,8.0,6.0,6.0,3.0,5.0,4.333333333333333,2.0816659994661326,0,7
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-08-01,4,3.0,5.0,6.0,2.0,3.0,7.0,7.0,3.0,8.0,6.0,6.0,3.0,4.666666666666667,1.5275252316519465,0,8
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-09-01,3,4.0,3.0,5.0,6.0,2.0,3.0,7.0,7.0,3.0,8.0,6.0,6.0,4.0,1.0,0,9
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-10-01,4,3.0,4.0,3.0,5.0,6.0,2.0,3.0,7.0,7.0,3.0,8.0,6.0,3.3333333333333335,0.5773502691896257,1,10
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-11-01,2,4.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,7.0,7.0,3.0,8.0,3.6666666666666665,0.5773502691896257,0,11
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-12-01,1,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,7.0,7.0,3.0,3.0,1.0,2,12
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-01-01,2,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,7.0,7.0,2.3333333333333335,1.5275252316519468,2,1
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-02-01,3,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,7.0,1.6666666666666667,0.5773502691896257,0,2
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-03-01,2,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,3.0,2.0,1.0,4,3
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-04-01,7,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,2.3333333333333335,0.5773502691896257,2,4
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-05-01,4,7.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,6.0,4.0,2.6457513110645907,0,5
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,2,4.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,4.333333333333333,2.516611478423583,1,6
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,6,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,4.333333333333333,2.516611478423583,0,7
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,11,6.0,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,0,8
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,2,11.0,6.0,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,6.333333333333333,4.509249752822894,0,9
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,4,2.0,11.0,6.0,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,4.0,6.333333333333333,4.509249752822894,1,10
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-11-01,2,4.0,2.0,11.0,6.0,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.0,5.666666666666667,4.725815626252608,0,11
GLENELG SOUTH,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,6,2.0,4.0,2.0,11.0,6.0,2.0,4.0,7.0,2.0,3.0,2.0,1.0,2.6666666666666665,1.1547005383792515,2,12
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-11-01,2,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.6666666666666667,0.5773502691896257,0,11
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-12-01,1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,2,12
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-01-01,1,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.6666666666666667,0.5773502691896257,2,1
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-02-01,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,0,2
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-03-01,1,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5773502691896257,4,3
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.3333333333333333,0.5773502691896257,2,4
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,3,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0,5
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,1,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6666666666666667,1.1547005383792517,0,7
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-08-01,1,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667,1.1547005383792517,0,8
GLENELG SOUTH,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-10-01,1,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.6666666666666667,1.1547005383792515,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-07-01,1,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-08-01,1,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.6666666666666667,1.1547005383792515,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-11-01,2,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-12-01,1,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.3333333333333333,0.5773502691896257,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-07-01,6,9.0,5.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,6.333333333333333,2.309401076758503,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-08-01,5,6.0,9.0,5.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,4.0,2.0,6.666666666666667,2.0816659994661326,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-09-01,5,5.0,6.0,9.0,5.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,4.0,6.666666666666667,2.0816659994661326,0,9
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-12-01,5,5.0,5.0,6.0,9.0,5.0,5.0,2.0,6.0,3.0,1.0,4.0,4.0,5.333333333333333,0.5773502691896257,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-01-01,7,5.0,5.0,5.0,6.0,9.0,5.0,5.0,2.0,6.0,3.0,1.0,4.0,5.0,0.0,2,1
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-02-01,6,7.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,2.0,6.0,3.0,1.0,5.666666666666667,1.1547005383792515,0,2
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-03-01,3,6.0,7.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,2.0,6.0,3.0,6.0,1.0,4,3
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-05-01,4,3.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,2.0,6.0,5.333333333333333,2.0816659994661326,0,5
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-06-01,2,4.0,3.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,2.0,4.333333333333333,1.5275252316519468,1,6
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-07-01,3,2.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,5.0,5.0,3.0,1.0,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-08-01,2,3.0,2.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,5.0,3.0,1.0,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-10-01,4,2.0,3.0,2.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,6.0,9.0,2.3333333333333335,0.5773502691896257,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-11-01,3,4.0,2.0,3.0,2.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,6.0,3.0,1.0,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-12-01,2,3.0,4.0,2.0,3.0,2.0,4.0,3.0,6.0,7.0,5.0,5.0,5.0,3.0,1.0,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-09-01,2,4.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.7320508075688772,0,9
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-10-01,1,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.3333333333333335,1.1547005383792515,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-11-01,1,1.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,2.0,2.3333333333333335,1.5275252316519468,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-12-01,1,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,3.0,1.3333333333333333,0.5773502691896257,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-01-01,2,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,3.0,1.0,0.0,2,1
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-02-01,3,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,1.3333333333333333,0.5773502691896257,0,2
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-03-01,3,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.0,3.0,2.0,1.0,4,3
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-05-01,2,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.0,2.6666666666666665,0.5773502691896257,0,5
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-06-01,3,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,6.0,2.6666666666666665,0.5773502691896257,1,6
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-07-01,2,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.6666666666666665,0.5773502691896257,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-08-01,2,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,2.3333333333333335,0.5773502691896257,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-09-01,2,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,2.3333333333333335,0.5773502691896257,0,9
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-10-01,6,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-11-01,1,6.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.3333333333333335,2.3094010767585034,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-12-01,3,1.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.6457513110645907,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-07-01,9,16.0,11.0,11.0,18.0,11.0,8.0,5.0,10.0,1.0,2.0,6.0,7.0,12.666666666666666,2.8867513459481287,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-08-01,13,9.0,16.0,11.0,11.0,18.0,11.0,8.0,5.0,10.0,1.0,2.0,6.0,12.0,3.605551275463989,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-09-01,10,13.0,9.0,16.0,11.0,11.0,18.0,11.0,8.0,5.0,10.0,1.0,2.0,12.666666666666666,3.5118845842842465,0,9
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-10-01,6,10.0,13.0,9.0,16.0,11.0,11.0,18.0,11.0,8.0,5.0,10.0,1.0,10.666666666666666,2.0816659994661326,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-11-01,11,6.0,10.0,13.0,9.0,16.0,11.0,11.0,18.0,11.0,8.0,5.0,10.0,9.666666666666666,3.511884584284246,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-12-01,6,11.0,6.0,10.0,13.0,9.0,16.0,11.0,11.0,18.0,11.0,8.0,5.0,9.0,2.6457513110645907,2,12
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-01-01,11,6.0,11.0,6.0,10.0,13.0,9.0,16.0,11.0,11.0,18.0,11.0,8.0,7.666666666666667,2.886751345948129,2,1
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-02-01,10,11.0,6.0,11.0,6.0,10.0,13.0,9.0,16.0,11.0,11.0,18.0,11.0,9.333333333333334,2.886751345948129,0,2
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-03-01,14,10.0,11.0,6.0,11.0,6.0,10.0,13.0,9.0,16.0,11.0,11.0,18.0,9.0,2.6457513110645907,4,3
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-04-01,6,14.0,10.0,11.0,6.0,11.0,6.0,10.0,13.0,9.0,16.0,11.0,11.0,11.666666666666666,2.0816659994661326,2,4
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-05-01,5,6.0,14.0,10.0,11.0,6.0,11.0,6.0,10.0,13.0,9.0,16.0,11.0,10.0,4.0,0,5
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,8,5.0,6.0,14.0,10.0,11.0,6.0,11.0,6.0,10.0,13.0,9.0,16.0,8.333333333333334,4.932882862316247,1,6
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,8,8.0,5.0,6.0,14.0,10.0,11.0,6.0,11.0,6.0,10.0,13.0,9.0,6.333333333333333,1.5275252316519465,0,7
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,12,8.0,8.0,5.0,6.0,14.0,10.0,11.0,6.0,11.0,6.0,10.0,13.0,7.0,1.7320508075688772,0,8
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,6,12.0,8.0,8.0,5.0,6.0,14.0,10.0,11.0,6.0,11.0,6.0,10.0,9.333333333333334,2.309401076758503,0,9
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,6,6.0,12.0,8.0,8.0,5.0,6.0,14.0,10.0,11.0,6.0,11.0,6.0,8.666666666666666,3.055050463303893,1,10
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-11-01,9,6.0,6.0,12.0,8.0,8.0,5.0,6.0,14.0,10.0,11.0,6.0,11.0,8.0,3.4641016151377544,0,11
GLENGOWRIE,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,12,9.0,6.0,6.0,12.0,8.0,8.0,5.0,6.0,14.0,10.0,11.0,6.0,7.0,1.7320508075688772,2,12
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-10-01,4,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1,10
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-11-01,2,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,2.0,2.3333333333333335,1.5275252316519468,0,11
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-12-01,4,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,1.0,2.3333333333333335,1.5275252316519468,2,12
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-01-01,2,4.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,1.0,3.3333333333333335,1.1547005383792515,2,1
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-02-01,2,2.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,1.0,2.6666666666666665,1.1547005383792515,0,2
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-03-01,5,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,2.6666666666666665,1.1547005383792515,4,3
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,3,5.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,1.7320508075688772,2,4
GLENGOWRIE,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,2,3.0,5.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,3.3333333333333335,1.5275252316519468,0,5
